EVAL_ID,BUILDINGTYPE,CLIENTCITY,ClientPcode,EntrydateD,COMMONHEATEDFLOORAREA,COMMONSPACEELECCONS,DECADEBUILT,EGHFCONELEC,EGHFCONNGAS,EGHFCONOIL,EGHFCONPROP,EGHFCONTOTAL,EGHFCONWOOD,EGHFURNACEAEC,EGHHEATFCONSE,EGHHEATFCONSG,EGHHEATFCONSO,EGHHEATFCONSP,EGHHEATFCONSW,EGHRATING,EGHSPACEENERGY,ELECAUTOCHRGSTATION,ERSELECGHG,ERSGHG,ERSLIGHTAPPLIANCEENERGY,ERSNGASGHG,ERSOILGHG,ERSOTHERELECENERGY,ERSPROPGHG,ERSRATING,ERSSPACECOOLENERGY,ERSVENTILATIONENERGY,ERSWATERHEATINGENERGY,ERSWOODGHG,FLOORAREA,FURNACEFUEL,HEATEDFLOORAREA,INDFURNACEFUEL,INDFURNACETYPE,NUMDWELLINGUNITS,PDHWFUEL,TOTALOCCUPANTS,TYPEOFHOUSE,YEARBUILT,EGHFCONELEC_POST,EGHFCONNGAS_POST,EGHFCONOIL_POST,EGHFCONPROP_POST,EGHFCONTOTAL_POST,EGHFCONWOOD_POST,EGHFURNACEAEC_POST,EGHHEATFCONSE_POST,EGHHEATFCONSG_POST,EGHHEATFCONSO_POST,EGHHEATFCONSP_POST,EGHHEATFCONSW_POST,EGHRATING_POST,EGHSPACEENERGY_POST,ELECAUTOCHRGSTATION_POST,EntrydateE,ERSELECGHG_POST,ERSGHG_POST,ERSLIGHTAPPLIANCEENERGY_POST,ERSNGASGHG_POST,ERSOILGHG_POST,ERSOTHERELECENERGY_POST,ERSPROPGHG_POST,ERSRATING_POST,ERSSPACECOOLENERGY_POST,ERSVENTILATIONENERGY_POST,ERSWATERHEATINGENERGY_POST,ERSWOODGHG_POST,FLOORAREA_POST,FURNACEFUEL_POST,HEATEDFLOORAREA_POST,INDFURNACEFUEL_POST,INDFURNACETYPE_POST,PDHWFUEL_POST,PROGRAMNAME
1455264,,VANCOUVER,V5P,2016,,,1990,8698.3,7100.8,0,0,295883.6,0,233578.1,3146,240038,0,0,0,0,243184.6,,0.2,13.9,11694.2,13.7,0,13928.4,0,296,0,2545,24532,0,348.6,Natural Gas,355.26,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1993,8597.2,4580.3,0,0,201607.5,0,150975.5,2782,157436,0,0,0,0,160218.4,,2016,0.2,9,11694.2,8.8,0,13928.4,0,202,0,2545,13221.9,0,348.6,Natural Gas,355.26,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1453185,,SURREY,V4A,2016,,,1980,7669,2526.1,0,0,121729.8,0,69966.4,855,69966,0,0,0,0,70821.2,,0.2,5,11694.2,4.9,0,13928.4,0,122,0,1131.1,24155.2,0,115.1,Natural Gas,229.47,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1986,7546.9,1606.9,0,0,87039.1,0,35715.3,415,35715,0,0,0,0,36130.4,,2016,0.2,3.3,11694.2,3.1,0,13928.4,0,87,0,1131.1,24155.2,0,115.1,Natural Gas,229.47,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1453296,,VANCOUVER,V5S,2016,,,1970,7923.4,3750.4,0,0,168259.1,0,115592.3,1488,115592,0,0,0,0,117079.9,,0.2,7.4,11694.2,7.2,0,13928.4,0,168,0,1413.9,24143.1,0,213.1,Natural Gas,218.51,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1970,7718.3,2378.5,0,0,116405.1,0,64476.3,749,64476,0,0,0,0,65225.7,,2016,0.2,4.7,11694.2,4.6,0,13928.4,0,116,0,1413.9,24143.1,0,213.1,Natural Gas,218.51,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455267,,VANCOUVER,V5N,2016,,,1990,7690,2309.8,0,0,113742.9,0,55256.2,647,61716,0,0,0,0,62363.9,,0.2,4.6,11694.2,4.5,0,13928.4,0,114,0,1413.9,24342.7,0,132.9,Natural Gas,123.38,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,"Row, end unit",1997,7700.4,2262.4,0,0,112016.6,0,57959.8,685,64420,0,0,0,0,65104.9,,2016,0.2,4.5,11694.2,4.4,0,13928.4,0,112,0,1413.9,19875.4,0,132.9,Natural Gas,123.38,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455268,,VANCOUVER,V5X,2016,,,1970,8011.4,3248.9,0,0,149890.4,0,96716.7,1239,96716,0,0,0,0,97955.7,,0.2,6.4,11694.2,6.3,0,13928.4,0,150,0,1979.4,24332.9,0,179.4,Natural Gas,180.98,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1972,7857.4,2234.7,0,0,111549.3,0,58912.8,685,58913,0,0,0,0,59597.6,,2016,0.2,4.5,11694.2,4.3,0,13928.4,0,112,0,1979.4,24349.9,0,179.4,Natural Gas,180.98,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455269,,SURREY,V3R,2016,,,1990,8564,5521.7,0,0,236562.9,0,175117.7,2380,181578,0,0,0,0,183957.9,,0.2,10.8,11694.2,10.6,0,13928.4,0,237,0,2827.7,24155.2,0,323.5,Natural Gas,279.45,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1991,8248.8,3481.9,0,0,159426.9,0,107154.8,1245,113615,0,0,0,0,114860.6,,2016,0.2,6.9,11694.2,6.7,0,13928.4,0,159,0,2827.7,16116.2,0,323.5,Natural Gas,279.45,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455272,,VANCOUVER,V5R,2016,,,1970,7957.7,3473.8,0,0,158077.4,0,105101.4,1329,105101,0,0,0,0,106430,,0.2,6.9,11694.2,6.7,0,13928.4,0,158,0,1696.6,24328.4,0,199.4,Natural Gas,192.31,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1975,7664.4,2248.6,0,0,111370.5,0,59450.4,273,59450,0,0,0,0,59723,,2016,0.2,4.5,11694.2,4.3,0,13928.4,0,111,0,1696.6,24328.4,0,199.4,Natural Gas,192.31,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1455181,,SURREY,V4A,2016,,,1980,7447.5,3195.2,0,0,145861.3,0,94581.4,1158,94581,0,0,0,0,95739.7,,0.2,6.3,11694.2,6.2,0,13928.4,0,146,0,30,24469.3,0,142.8,Natural Gas,292.83,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1986,7338.3,2432.2,0,0,117039.7,0,66130.5,765,66130,0,0,0,0,66895.8,,2016,0.2,4.8,11694.2,4.7,0,13928.4,0,117,0,30,24491.5,0,142.8,Natural Gas,292.83,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455276,,VANCOUVER,V6K,2016,,,2000,8503.4,6272,0,0,264300,0,202694.6,2727,209154,0,0,0,0,211882.4,,0.2,12.3,11694.2,12.1,0,13928.4,0,264,0,2262.2,24533.3,0,312.6,Natural Gas,371.61,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,2000,8436.5,4491.8,0,0,197730.5,0,136359.8,2487,142820,0,0,0,0,145306.7,,2016,0.2,8.8,11694.2,8.7,0,13928.4,0,198,0,2262.2,24539.4,0,312.6,Natural Gas,371.61,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455277,,VANCOUVER,V6P,2016,,,1950,28278.3,652.1,0,0,126096.5,0,73065.1,74482,0,0,0,0,0,74482.6,,0.6,1.8,11694.2,1.3,0,13928.4,0,126,0,1696.6,24294.8,0,212.4,Electricity,215.91,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1953,23774.2,448.4,0,0,102292.1,0,57158.8,58268,0,0,0,0,0,58267.7,,2016,0.5,1.4,11694.2,0.9,0,13928.4,0,102,0,1696.6,16705.2,0,212.4,Electricity,215.91,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455281,,VANCOUVER,V5E,2016,,,1990,8371.6,5194.8,0,0,223690.9,0,169237.7,2253,169237,0,0,0,0,171490.4,,0.2,10.2,11694.2,10,0,13928.4,0,224,0,2262.2,24316.1,0,409.4,Natural Gas,363.44,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1997,8324.9,3453.9,0,0,158657.5,0,113127.1,2085,113127,0,0,0,0,115212.1,,2016,0.2,6.8,11694.2,6.7,0,13928.4,0,159,0,2262.2,15561,0,409.4,Natural Gas,363.44,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455283,,PORT MOODY,V3H,2016,,,1990,8680.4,6994.3,0,0,291848.6,0,229619.8,3082,236080,0,0,0,0,239161.9,,0.2,13.7,11694.2,13.5,0,13928.4,0,292,0,2545,24519.8,0,461.9,Natural Gas,432.74,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1995,8259.7,4451.4,0,0,195588.3,0,134842.1,1567,141302,0,0,0,0,142869.8,,2016,0.2,8.8,11694.2,8.6,0,13928.4,0,196,0,2545,24551.3,0,461.9,Natural Gas,432.74,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455292,,SURREY,V3S,2016,,,1980,7880.2,3448,0,0,156837.1,0,104325.8,1332,104326,0,0,0,0,105657.8,,0.2,6.8,11694.2,6.6,0,13928.4,0,157,0,1413.9,24143.1,0,151.5,Natural Gas,167.97,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1987,7701.8,2241.1,0,0,111226.1,0,59356.9,690,59357,0,0,0,0,60046.8,,2016,0.2,4.5,11694.2,4.3,0,13928.4,0,111,0,1413.9,24143.1,0,151.5,Natural Gas,167.97,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455294,,BURNABY,V5G,2016,,,2000,8122.9,3492.1,0,0,159352.6,0,105967.4,1358,105967,0,0,0,0,107325,,0.2,6.9,11694.2,6.7,0,13928.4,0,159,0,2262.2,24143.1,0,185.9,Natural Gas,201.51,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,"Row, end unit",2003,8105.6,3242.8,0,0,150003.1,0,100959.9,1295,100960,0,0,0,0,102255.1,,2016,0.2,6.4,11694.2,6.3,0,13928.4,0,150,0,2262.2,19863.5,0,185.9,Natural Gas,308.44,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455288,,VANCOUVER,V5N,2016,,,1980,8087.6,4321,0,0,190111.8,0,136841.6,1796,136841,0,0,0,0,138637.8,,0.2,8.5,11694.2,8.3,0,13928.4,0,190,0,1696.6,24155.2,0,239.3,Natural Gas,228.91,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1986,7990.5,3528.3,0,0,160226.2,0,111586.5,1446,111586,0,0,0,0,113032.9,,2016,0.2,7,11694.2,6.8,0,13928.4,0,160,0,1696.6,19874.4,0,239.3,Natural Gas,322.75,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1455189,,VANCOUVER,V5N,2016,,,1950,7337.4,1975.7,0,0,119920.6,1.4,49102.7,762,49103,0,0,19892,0,69756.4,,0.2,4.6,11694.2,3.8,0,13928.4,0,120,0,30,24511.8,0.6,165.6,Natural Gas,169.83,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1955,7276.9,1479.7,0,0,99674.3,1.3,35058.3,544,35058,0,0,18345,0,53947.5,,2016,0.2,3.5,11694.2,2.9,0,13928.4,0,100,0,30,20074.4,0.5,165.6,Natural Gas,169.83,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455190,,RICHMOND,V7E,2016,,,1990,7557.3,4304.6,0,0,187590.3,0,121803.7,1554,136056,0,0,0,0,137609.7,,0.2,8.5,11694.2,8.3,0,13928.4,0,188,0,30,24328.4,0,265.2,Natural Gas,254.55,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1990,7457.2,3456.3,0,0,155625.6,0,95314.5,1193,108916,0,0,0,0,110109.8,,2016,0.2,6.8,11694.2,6.7,0,13928.4,0,156,0,30,19863.5,0,265.2,Natural Gas,254.55,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455937,,BURNABY,V5E,2016,,,1980,8254.8,4533.4,0,0,198626.4,0,138167.2,1832,144627,0,0,0,0,146460,,0.2,8.9,11694.2,8.7,0,13928.4,0,199,0,2262.2,24282,0,308.1,Natural Gas,288.37,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1980,8216.8,4261.1,0,0,188342.8,0,128005.3,1696,134465,0,0,0,0,136161.4,,2016,0.2,8.4,11694.2,8.2,0,13928.4,0,188,0,2262.2,24297,0,308.1,Natural Gas,288.37,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455191,,RICHMOND,V7E,2016,,,1980,27817.9,455.8,0,0,117127.4,0,57264.7,58376,16983,0,0,0,0,75358.7,,0.6,1.5,11694.2,0.9,0,13928.4,0,117,0,30,16116.2,0,181.2,Electricity,202.16,Electricity,Baseboard/Hydronic/Plenum,,Electricity,3,Single Detached,1983,23118.6,423.2,0,0,98993.1,0,40668.3,41457,15766,0,0,0,0,57223.7,,2016,0.5,1.3,11694.2,0.8,0,13928.4,0,99,0,30,16116.9,0,181.2,Electricity,202.16,Electricity,Baseboard/Hydronic/Plenum,Electricity,HOT2000 11.2.86
1455192,,RICHMOND,V7E,2016,,,1970,7421.5,2956.7,0,0,147313,0.7,85834.6,1065,85834,0,0,10433,0,97332.2,,0.2,6.2,11694.2,5.7,0,13928.4,0,147,0,30,24328.4,0.3,181.3,Natural Gas,176.14,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1979,7264.3,1693.5,0,0,98751.5,0.7,43230.7,499,43231,0,0,9501,0,53230.3,,2016,0.2,3.7,11694.2,3.3,0,13928.4,0,99,0,30,19868.8,0.3,181.3,Natural Gas,196.21,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455194,,RICHMOND,V7E,2016,,,1990,7484.7,3797.5,0,0,168436,0,102758.1,1292,117163,0,0,0,0,118455.3,,0.2,7.5,11694.2,7.3,0,13928.4,0,168,0,30,24328.4,0,243.4,Natural Gas,363.07,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1992,7435.4,3323.8,0,0,150607.8,0,89807.2,1115,103977,0,0,0,0,105092,,2016,0.2,6.6,11694.2,6.4,0,13928.4,0,151,0,30,19863.5,0,243.4,Natural Gas,236.72,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456019,,RICHMOND,V7E,2016,,,1980,8139.9,5299.3,0,0,226750.5,0,173119,2267,173119,0,0,0,0,175386,,0.2,10.4,11694.2,10.2,0,13928.4,0,227,0,1413.9,24328.4,0,323.5,Natural Gas,267.56,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1985,7837.2,3252,0,0,149380.1,0,101303,1177,101303,0,0,0,0,102480.4,,2016,0.2,6.4,11694.2,6.3,0,13928.4,0,149,0,1413.9,19863.5,0,323.5,Natural Gas,267.56,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455210,,SURREY,V4N,2016,,,1980,7861.3,2593.9,0,0,124948,0,72393.6,1264,72393,0,0,0,0,73657.6,,0.2,5.2,11694.2,5,0,13928.4,0,125,0,1413.9,24254.1,0,162.9,Natural Gas,244.89,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1986,7834.3,2445.1,0,0,119304.1,0,66834,1167,66834,0,0,0,0,68000.9,,2016,0.2,4.9,11694.2,4.7,0,13928.4,0,119,0,1413.9,24266.9,0,162.9,Natural Gas,244.89,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455967,,RICHMOND,V6X,2016,,,1980,7473.8,2724.4,0,0,128414,0,71766.2,1253,87138,0,0,0,0,88391.6,,0.2,5.4,11694.2,5.3,0,13928.4,0,128,0,30,14370.1,0,218,Natural Gas,211.63,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1980,7346.1,1981.9,0,0,100290.9,0,45441.5,793,59475,0,0,0,0,60268.4,,2016,0.2,4,11694.2,3.8,0,13928.4,0,100,0,30,14370.1,0,218,Natural Gas,211.63,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455224,,VANCOUVER,V5M,2016,,,1950,8037.6,3965.8,0,0,176695,0,123489.6,1616,123489,0,0,0,0,125105.6,,0.2,7.8,11694.2,7.6,0,13928.4,0,177,0,1696.6,24270.5,0,183.4,Natural Gas,188.04,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1957,7823.8,2606.8,0,0,125290.4,0,72810.5,846,72810,0,0,0,0,73656.8,,2016,0.2,5.2,11694.2,5,0,13928.4,0,125,0,1696.6,24314.6,0,183.4,Natural Gas,187.66,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1453301,,PORT MOODY,V3H,2016,,,1970,7518.4,3378,0,0,152926.3,0,80958.9,1414,101270,0,0,0,0,102683.9,,0.2,6.7,11694.2,6.5,0,13928.4,0,153,0,30,24590.1,0,210.7,Natural Gas,209.03,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1970,7410.9,2624.6,0,0,124467.5,0,58806.1,1027,77645,0,0,0,0,78672.1,,2016,0.2,5.2,11694.2,5.1,0,13928.4,0,124,0,30,20143,0,210.7,Natural Gas,209.03,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455182,,SURREY,V4A,2016,,,1990,7685.3,4569.9,0,0,197935.1,0,129788.7,2014,145758,0,0,0,0,147772.6,,0.2,9,11694.2,8.8,0,13928.4,0,198,0,30,24510.4,0,319.3,Natural Gas,450.02,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1992,7423.2,3400.8,0,0,153433.8,0,94808.6,1071,110476,0,0,0,0,111547.5,,2016,0.2,6.7,11694.2,6.6,0,13928.4,0,153,0,30,16234,0,319.3,Natural Gas,450.02,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455198,,RICHMOND,V6V,2016,,,2000,7553,4218.4,0,0,184363,0,120386,1538,132832,0,0,0,0,134370,,0.2,8.3,11694.2,8.1,0,13928.4,0,184,0,30,24340.8,0,331.9,Natural Gas,472.78,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,2000,7476.3,2499.3,0,0,120035.5,0,67761.3,1262,79982,0,0,0,0,81243.9,,2016,0.2,5,11694.2,4.8,0,13928.4,0,120,0,30,13139.2,0,331.9,Natural Gas,472.78,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455254,,VANCOUVER,V5V,2016,,,1950,7909.2,3071.3,0,0,142905.2,0,90116.4,1154,90116,0,0,0,0,91270.2,,0.2,6.1,11694.2,5.9,0,13928.4,0,143,0,1696.6,24316.1,0,167.6,Natural Gas,179.58,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1951,7752.4,1819.6,0,0,95706.1,0,51081.7,589,51082,0,0,0,0,51671.1,,2016,0.2,3.7,11694.2,3.5,0,13928.4,0,96,0,1696.6,16715.9,0,167.6,Natural Gas,179.58,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455295,,VANCOUVER,V5R,2016,,,1970,7484.3,2571.5,0,0,122756.6,0,71670.3,1321,71670,0,0,0,0,72991.2,,0.2,5.1,11694.2,5,0,13928.4,0,123,0,0,24143.1,0,201.8,Natural Gas,201.6,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1975,7426.7,2269.7,0,0,111303.5,0,60424.4,1114,60424,0,0,0,0,61538,,2016,0.2,4.5,11694.2,4.4,0,13928.4,0,111,0,0,24143.1,0,201.8,Natural Gas,201.6,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1453179,,RICHMOND,V7E,2016,,,1970,7660.4,2464.1,0,0,119388.9,0,67656.5,824,67656,0,0,0,0,68480.3,,0.2,4.9,11694.2,4.7,0,13928.4,0,119,0,1131.1,24155.2,0,99.9,Natural Gas,219.9,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1978,7546.5,1602.4,0,0,86872.4,0,35550.2,414,35550,0,0,0,0,35963.7,,2016,0.2,3.2,11694.2,3.1,0,13928.4,0,87,0,1131.1,24155.2,0,99.9,Natural Gas,219.9,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455188,,VANCOUVER,V5M,2016,,,1960,7341.4,2001.3,0,0,117815,1.2,50025,776,50025,0,0,16819,0,67620.3,,0.2,4.5,11694.2,3.9,0,13928.4,0,118,0,30,24542.3,0.5,185.6,Natural Gas,190.27,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1962,7324.1,1773.7,0,0,108976.1,1.2,46010.7,714,46011,0,0,16524,0,63248.6,,2016,0.2,4.1,11694.2,3.4,0,13928.4,0,109,0,30,20075.1,0.5,185.6,Natural Gas,190.27,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455205,,PORT COQUITLAM,V3C,2016,,,1960,7893.4,2963.3,0,0,138824.7,0,86115.3,1097,86115,0,0,0,0,87212.2,,0.2,5.9,11694.2,5.7,0,13928.4,0,139,0,1696.6,24293.5,0,177.6,Natural Gas,182.09,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1967,7857.6,2600.5,0,0,125178.3,0,76848.7,968,76849,0,0,0,0,77816.6,,2016,0.2,5.2,11694.2,5,0,13928.4,0,125,0,1696.6,20042.6,0,177.6,Natural Gas,182.09,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1480007,,Vancouver,V5X,2017,,,1910,7459.9,3009,0,0,138966.6,0,87954.8,1104,87955,0,0,0,0,89058.5,,0.2,6,11694.2,5.8,0,13928.4,0,139,0,129.4,24156.3,0,233.2,Natural Gas,246.8,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1912,7182,1900.7,0,0,96671.5,0,51080.1,103,51080,0,0,0,0,51183.1,,2017,0.1,3.8,11694.2,3.7,0,13928.4,0,97,0,129.4,19736.5,0,233.2,Natural Gas,246.8,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1505267,,North Vancouver,V7P,2016,,,1950,11995.6,2635.3,0,0,141373.6,0,98189.5,1214,98189,0,0,0,0,99403.3,,0.2,5.3,11694.2,5.1,0,13928.4,0,141,0,527.3,15820.5,0,148.5,Natural Gas,150.9,Electricity,Baseboard/Hydronic/Plenum,,Electricity,3,Single Detached,1954,7299.4,1820.7,0,0,94113.9,0,49039.4,514,49039,0,0,0,0,49553.4,,2017,0.2,3.7,11694.2,3.5,0,13928.4,0,94,0,141.3,18796.8,0,148.5,Natural Gas,150.9,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1432800,,New Westminster,V3M,2016,,,1980,7621.2,3115.9,0,0,143532.8,0,78899.9,1476,91821,0,0,0,0,93296.7,,0.2,6.2,11694.2,6,0,13928.4,0,144,0,337.9,24275.7,0,323,Natural Gas,311.3,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1989,12455.5,771.2,0,0,73573.8,0,17014.8,17015,15676,0,0,0,0,32690.6,,2016,0.3,1.7,11694.2,1.5,0,13928.4,0,74,2033.5,169,13058.2,0,323,Natural Gas,311.3,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1453463,,Vancouver,V5W,2016,,,1950,7437.2,2647.8,0,0,125428,0,74191.2,1151,74191,0,0,0,0,75342.6,,0.2,5.3,11694.2,5.1,0,13928.4,0,125,0,0,24463,0,193.8,Natural Gas,188.87,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1950,7811.9,1031.3,0,0,66546.1,0,21843.8,403,21844,0,0,0,0,22246.4,,2016,0.2,2.2,11694.2,2,0,13928.4,0,67,0,2097.6,16579.6,0,193.8,Natural Gas,188.87,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1441362,,Richmond,V7E,2016,,,1970,7403.2,2135.2,0,0,106208.1,0,55414.5,860,55414,0,0,0,0,56274.5,,0.2,4.3,11694.2,4.1,0,13928.4,0,106,0,169,24142.3,0,266.4,Natural Gas,187.9,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1978,10979.1,692.9,0,0,65342.2,0,12049.5,12049,1675,0,0,0,0,13724,,2016,0.2,1.6,11694.2,1.3,0,13928.4,0,65,1683.7,169,24143,0,266.4,Natural Gas,187.9,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1434789,,North Vancouver,V7N,2016,,,1950,11679.4,3352.8,0,0,166967.3,0,118461.4,434,124921,0,0,0,0,125355.5,,0.2,6.7,11694.2,6.5,0,13928.4,0,167,0,169,15820.5,0,204.6,Natural Gas,197.51,Electricity,Baseboard/Hydronic/Plenum,,Electricity,3,Single Detached,1958,11657,2730.5,0,0,143700.2,0,95275,353,101735,0,0,0,0,102088.3,,2017,0.2,5.5,11694.2,5.3,0,13928.4,0,144,0,169,15820.5,0,204.6,Natural Gas,197.51,Electricity,Baseboard/Hydronic/Plenum,Electricity,HOT2000 11.3
1555451,House,North Vancouver,V7K,2018,0,0,1960,7503.3,2931.4,0,0,136231.2,0,78616.4,1220,85076,0,0,0,0,86296.8,,0.2,5.8,11694.2,5.6,0,13928.4,0,136,0,169,24143.1,0,231.2,Natural Gas,225,,,,Natural gas,3,Single Detached,1961,7191.5,1608.1,0,0,85805,0,46776.6,98,46776,0,0,0,0,46874.3,F,2018,0.1,3.2,11694.2,3.1,0,13928.4,0,86,0,169,13139.2,0,231.2,Natural Gas,225,,,Natural gas,HOT2000 11.4
1457246,,Vancouver,V6P,2016,,,1960,7627.7,4432.8,0,0,192619.9,0,141027.7,1837,141027,0,0,0,0,142864.6,,0.2,8.7,11694.2,8.5,0,13928.4,0,193,0,0,24133,0,161.9,Natural Gas,165.83,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1965,7756.5,2213.3,0,0,110389.8,0,62789,1174,62789,0,0,0,0,63963.4,,2016,0.2,4.4,11694.2,4.3,0,13928.4,0,110,0,1126.5,19677.4,0,161.9,Natural Gas,165.83,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1425063,,Vancouver,V5K,2016,,,1940,21519.1,0,0,0,77468.7,0,35350,35350,0,0,0,0,0,35350,,0.4,0.4,11694.2,0,0,13928.4,0,77,0,258.9,16237.2,0,128.8,Electricity,194.1,Electricity,Baseboard/Hydronic/Plenum,,Electricity,3,Single Detached,1947,15010.3,350.5,0,0,67095.2,0,27619.7,28155,0,0,0,0,0,28155.5,,2017,0.3,1,11694.2,0.7,0,13928.4,0,67,0,258.9,13058.2,0,203,Electricity,194.1,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
