PropKey,AccountKey,tenant_owner,bill_code,start_date,end_date,Meter_Reads_2019,kWh_2019,Meter_Reads_2020,kWh_2020,Meter_Reads_2021,kWh_2021,Total_Meter_Reads,Total_kWh,category,NGBRHOOD,ZONECAT,CensusTract,DecadeEffective,DecadeBuilt,Foundation,Heating_Type,Sqrfeet,Number_of_2Piece_Baths,Number_of_3Piece_Baths,Number_of_Full_Baths,Number_of_Bedrooms,Number_of_Storeys,Pool,Tenure,TypeofDwelling,BuildingKey,Storey_Desc,Build
-8992916200032406720,7153906443077013572,T,101   ,7/19/2016 0:00:00,,8,6261,6,7277,5,6580,19,20118,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,Before 1921,Partial Basement,,1500,1,0,1,3,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - STD
5991169074856151115,3394696857878415687,T,101   ,6/30/2004 0:00:00,,7,11922,6,11539,5,10945,18,34406,RE,WESTEND,SINGLE DETACHED,9330203,1991 to 2000,1991 to 2000,Basement,,3700,0,1,4,4,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , NEW SEMICUSTOM
3500864519251691589,6128970928357752399,T,101   ,1/31/1997 0:00:00,,7,9337,6,9071,5,7193,18,25601,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,1941 to 1950,Basement,,2700,0,0,2,6,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-5393669987454819008,-72883446935607222,T,101   ,6/3/2000 0:00:00,,7,7237,6,6098,5,4337,18,17672,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,Before 1921,Basement,,2700,0,1,1,4,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - STD
-1644065916020099001,7603360231776014914,T,101   ,11/24/2011 0:00:00,,7,12954,6,11703,5,10050,18,34707,RE,WESTEND,SINGLE DETACHED,9330203,2011 or Newer,2011 or Newer,Basement,,4100,1,0,6,7,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-9167132096001886400,-6300409164760299709,T,101   ,7/12/2012 0:00:00,,7,6309,6,5179,5,4410,18,15898,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,Before 1921,Partial Basement,,2600,0,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
8481780930428968015,-1873583738112540601,T,101   ,12/1/2016 0:00:00,,7,7979,6,11503,5,9432,18,28914,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,Before 1921,Partial Basement,,1400,0,0,1,2,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
-4074084611643761330,1372997661692290637,T,101   ,1/1/1981 0:00:00,,7,4667,6,4047,5,3567,18,12281,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1921 to 1930,Basement,,2100,0,0,1,2,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-891726359562206134,3247908628180240196,T,101   ,6/1/2008 0:00:00,,7,11012,6,11694,5,9067,18,31773,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1921 to 1930,Basement,,2600,1,0,1,4,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-8433124696564809920,4053315020867387715,T,101   ,12/4/2004 0:00:00,,6,10644,6,11652,6,12721,18,35017,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Basement,,2900,0,0,1,4,1.5,,16-20 Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
6025065912604640332,-4888535773942933942,T,101   ,6/22/1989 0:00:00,,6,13992,6,14036,6,13067,18,41095,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1981 to 1990,Basement,,3100,1,1,2,5,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , NEW STANDARD
116939101351089732,-1423924424596242876,T,101   ,2/26/2012 0:00:00,,6,7963,6,6561,6,5004,18,19528,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,1921 to 1930,Basement,,2200,0,1,2,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
5915693665532344898,8433655596910954059,T,101   ,12/3/2009 0:00:00,,6,7847,6,8606,6,8199,18,24652,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1921 to 1930,Basement,,2600,1,0,1,4,1.5,,11-15 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - STD
5248148363506558542,-7330800708626272704,T,101   ,4/14/2005 0:00:00,,6,3962,6,5464,6,4749,18,14175,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,Before 1921,Basement,,2200,0,0,1,2,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - STD
-1259992666256662459,-5368143980633854144,T,101   ,1/1/1981 0:00:00,,6,16412,6,12420,6,13190,18,42022,RE,WESTEND,SINGLE DETACHED,9330203,1951 to 1960,1921 to 1930,Basement,,3000,0,0,1,4,1.5,,5 or less years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-7159623904324174769,3096981941437844295,T,101   ,1/1/1981 0:00:00,,6,6527,6,7759,6,6218,18,20504,RE,WESTEND,SINGLE DETACHED,9330203,1951 to 1960,1941 to 1950,Basement,,2500,1,0,1,4,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-8890700125527008433,4748743305262127681,T,101   ,12/1/2001 0:00:00,,6,8905,6,9908,6,9207,18,28020,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1921 to 1930,Basement,,2400,0,0,2,5,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
2098693603563097930,-592316643291387826,T,101   ,7/10/2008 0:00:00,,6,14570,6,16838,6,14891,18,46299,RE,WESTEND,SINGLE DETACHED,9330203,2001 to 2010,2001 to 2010,Basement,,4100,1,2,3,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
2918028529417968969,7480963896219316046,T,101   ,8/1/2018 0:00:00,,6,10617,6,11071,6,11326,18,33014,RE,WESTEND,SINGLE DETACHED,9330203,2011 or Newer,2011 or Newer,Basement,,3800,1,0,5,6,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
291423434595550791,5056809225642391364,T,101   ,11/1/2009 0:00:00,,6,5037,6,3432,6,5345,18,13814,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1921 to 1930,Basement,,2300,0,0,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
-2620308753937163185,-2621151915966596032,T,101   ,7/29/1987 0:00:00,,6,6714,6,7679,6,5614,18,20007,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1981 to 1990,Basement,,2700,0,1,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
4877143349331056194,-5614512163911759541,T,101   ,1/1/1981 0:00:00,,6,9025,6,9662,6,10431,18,29118,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1971 to 1980,Basement,,3100,0,2,1,6,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
-8343904373610776256,1978884338598465600,T,101   ,8/26/2000 0:00:00,,6,7199,6,6882,6,6630,18,20711,RE,WESTEND,SINGLE DETACHED,9330203,1991 to 2000,1991 to 2000,Partial Basement,,2800,1,0,3,6,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
6660263177226805577,3736198665733520963,T,101   ,1/1/1981 0:00:00,,6,15868,6,20485,6,15353,18,51706,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1931 to 1940,Basement,,2600,1,0,1,3,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
6349619402124023881,-5745440500720994741,T,101   ,8/1/2000 0:00:00,,6,8928,6,12759,6,11750,18,33437,RE,WESTEND,SINGLE DETACHED,9330203,1991 to 2000,1991 to 2000,Basement,,3600,1,1,3,5,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , NEW SEMICUSTOM
5069296192917611078,6623987524409784896,T,101   ,8/1/1993 0:00:00,,6,3339,6,3668,6,3518,18,10525,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1951 to 1960,Basement,,2100,0,0,2,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
4459464114022062666,-3944758460756184245,T,101   ,8/1/1985 0:00:00,,6,10855,6,12493,6,13776,18,37124,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,Before 1921,Basement,,3100,1,0,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
-423799510831247550,5017902427668231244,T,101   ,4/14/2001 0:00:00,,6,9215,6,10206,6,10201,18,29622,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,1951 to 1960,Basement,,2000,0,0,2,4,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
4134152741213516100,8679007285624078407,T,101   ,3/14/2015 0:00:00,,6,9477,6,10622,6,10891,18,30990,RE,WESTEND,SINGLE DETACHED,9330203,2011 or Newer,2011 or Newer,Basement,,3900,1,0,5,7,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-6006652283350483126,-1839912759763614133,T,101   ,2/26/2014 0:00:00,,6,12298,6,15198,6,14803,18,42299,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Partial Basement,,2200,0,1,1,3,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-7881044951535934387,2412141980418312527,T,101   ,9/11/2009 0:00:00,,6,12446,6,13612,6,14888,18,40946,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Partial Basement,,2300,0,0,2,2,1.5,,11-15 Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
9151256415694746953,-8560229625902595513,T,101   ,1/27/2006 0:00:00,,6,11862,6,12472,6,11802,18,36136,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,1931 to 1940,Basement,,2800,0,0,2,4,1.5,,16-20 Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-4647858680154779063,-5497968761290313402,T,101   ,9/27/2010 0:00:00,,6,13940,6,16045,6,13589,18,43574,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Basement,,2500,0,1,2,4,1.5,,11-15 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - STD
-8906637553704891833,7610996064772645958,T,101   ,1/1/1981 0:00:00,,6,9314,6,10109,6,9342,18,28765,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Basement,,3300,0,1,2,5,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-7934080145332190133,1446759935056085065,T,101   ,7/12/1989 0:00:00,,6,10893,6,10805,6,9611,18,31309,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1981 to 1990,Partial Basement,,4200,1,1,1,4,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , AFTER 1930 - SEMICUSTOM
-4549413702980883383,-1744933260837819836,T,101   ,4/29/1999 0:00:00,,6,17003,6,16178,6,15258,18,48439,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1941 to 1950,Basement,,2900,1,0,2,5,1.5,,11-15 Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-5131863878135909553,-1244492343701303743,T,101   ,8/15/2009 0:00:00,,6,8380,6,11744,6,11607,18,31731,RE,WESTEND,SINGLE DETACHED,9330203,2001 to 2010,1941 to 1950,Partial Basement,,2700,0,0,2,4,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
3382836689781293640,6372101175142359368,T,101   ,11/3/2014 0:00:00,,6,5735,6,5733,6,6374,18,17842,RE,WESTEND,SINGLE DETACHED,9330203,1991 to 2000,1991 to 2000,Basement,,3100,1,1,3,6,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , NEW SEMICUSTOM
-1172044896950104244,1991773643339889733,T,103   ,10/15/1991 0:00:00,,12,7329,12,8467,12,6570,36,22366,CR,,SINGLE DETACHED,9330203,1961 to 1970,1941 to 1950,Partial Basement,,2300,0,0,2,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
4376957455680965952,-5089788401510672051,T,101   ,5/26/2000 0:00:00,,6,10756,6,13075,6,12477,18,36308,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1941 to 1950,Basement,,1800,0,0,1,2,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-7164743056345411251,-5660136388579987379,T,101   ,11/28/1986 0:00:00,,6,6149,6,6446,6,5761,18,18356,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Partial Basement,,1600,0,1,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
445062187489535821,1588702778649112390,T,101   ,3/5/1993 0:00:00,,6,5858,6,6573,6,6336,18,18767,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Basement,,1700,0,0,1,1,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
7882871039300773454,-5294431839014283185,T,101   ,2/22/1997 0:00:00,,6,7497,6,7090,6,7423,18,22010,RE,WESTEND,SINGLE DETACHED,9330203,1981 to 1990,1981 to 1990,Partial Basement,,2900,0,1,3,4,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
4346661463702599496,-3239971794296844215,T,101   ,5/28/2000 0:00:00,,6,4359,6,6857,6,4038,18,15254,RE,WESTEND,SINGLE DETACHED,9330203,1971 to 1980,1941 to 1950,Basement,,2800,1,0,2,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , AFTER 1930 - STD
-4968287412630071998,8439348230650991176,T,101   ,5/17/1992 0:00:00,,6,6776,6,7594,6,7363,18,21733,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1941 to 1950,Basement,,2200,0,0,1,3,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
9064705536614829386,1130565337312417094,T,101   ,1/7/2012 0:00:00,,6,9166,6,10133,6,9958,18,29257,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Partial Basement,,2400,1,0,1,3,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-5624773956984422331,-4062617390607369661,T,101   ,1/1/1981 0:00:00,,8,6171,6,6197,6,5936,20,18304,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1931 to 1940,Basement,,3000,0,0,2,3,1.5,,16-20 Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-1166966667776814514,4070613895401101390,T,101   ,5/17/2005 0:00:00,,6,6702,6,7289,6,6174,18,20165,RE,WESTEND,SINGLE DETACHED,9330203,1961 to 1970,1941 to 1950,Crawl,,2000,0,0,1,2,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-5124488402508432062,-5295115124253260220,T,101   ,7/15/2004 0:00:00,,6,16406,6,18426,6,18630,18,53462,RE,WESTEND,SINGLE DETACHED,9330203,2001 to 2010,2001 to 2010,Partial Basement,,3700,1,1,2,5,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
